title,article,referrer,release_date,authors,website_match
Competitive vs Private Audits - Pros and Cons | The full comparison,https://www.cyfrin.io/blog/competitive-vs-private-audits-comparison,,,,article_blog_post
Top 10 smart contract auditing companies and services,https://www.cyfrin.io/blog/top-10-smart-contract-auditing-companies,,,,article_blog_post
How to Get All the Transactions From a Contract Address,https://www.cyfrin.io/blog/how-to-get-all-the-transactions-from-a-contract-address,,,,article_blog_post
,https://blog.quillaudits.com/trending/guidelines-for-auditing-staking-protocols/,,,,article_general_website
,https://blog.quillaudits.com/trending/,,,,quillaudits_trending_website
,https://blog.quillaudits.com/blockchain-security/dns-attacks-cascading-effects-and-mitigation-strategies/,,,,article_general_website
,https://blog.quillaudits.com/ethereum/eip-4844-explained/,,,,article_general_website
,https://blog.quillaudits.com/quillaudits-news/quillaudits-supermoon-eth-denver-highlights/,,,,article_general_website
,https://blog.quillaudits.com/security-products/decoding-the-role-of-artificial-intelligence-in-metaverse-and-web3/,,,,article_general_website
,https://blog.quillaudits.com/trending/transforming-assets-unlocking-real-world-asset-tokenization/,,,,article_general_website
,https://blog.quillaudits.com/trending/blockchains-privacy-frontier-zk-starks-vs-zk-snarks-explained/,,,,article_general_website
,https://blog.quillaudits.com/web3-security/web3-security-essentials-understanding-and-protecting-unique-identifiers/,,,,article_general_website
,https://blog.quillaudits.com/trending/navigating-smart-contract-risks-and-best-practices/,,,,article_general_website
,https://blog.quillaudits.com/trending/what-is-nakamoto-consensus-the-mechanism-that-powers-bitcoin/,,,,article_general_website
,https://blog.quillaudits.com/nft/nft-security-101-common-vulnerabilities-and-analysis-of-major-nft-hacks-january-2024/,,,,article_general_website
"Dymension Mainnet is Live. Dymension was conceptualized two years… | by Dymension | Feb, 2024 | Medium",https://medium.com/@dymension/dymension-mainnet-is-live-d0bdebd5650f,https://twitter.com/dymension/status/1764660148486722038,,,article_general_website
"How to Raise the Gas Limit, Part 1: State Growth",https://www.paradigm.xyz/2024/03/how-to-raise-the-gas-limit-1,https://twitter.com/notnotstorm/status/1764700326282879115,,,article_general_website
zkSharding for Ethereum,https://nil.foundation/blog/post/nil_zkSharding,,,,article_blog_post
Make L2s Scale Again,https://nil.foundation/blog/post/makel2sscaleagain,,,,article_blog_post
zkEVM via zkLLVM: Compiling Type-1 zkEVM to securely scale Ethereum,https://nil.foundation/blog/post/zkevm_via_zkllvm,,,,article_blog_post
zkHack Istanbul: =nil; Foundation winners,https://nil.foundation/blog/post/zkHackIstanbul,,,,article_blog_post
zkLLVM update: Rust circuit compiler,https://nil.foundation/blog/post/rust-zkllvm-compiler,,,,article_blog_post
Expanding zkLLVM compiler towards accessible zkML,https://nil.foundation/blog/post/zkml_pipeline,,,,article_blog_post
Placeholder proof system,https://nil.foundation/blog/post/placeholder-proofsystem,,,,article_blog_post
State of Wallets Part 2: Smart Accounts,https://paragraph.xyz/@cbventures/state-of-wallets-part-2,,,,article_general_website
State of Wallets Part 1: Wallet Technologies,https://paragraph.xyz/@cbventures/state-of-wallets-part-1,,,,article_general_website
,https://paragraph.xyz/@cbventures,,,,paragraph_xyz_article
State of Bridging,https://paragraph.xyz/@cbventures/state-of-bridging,,,,article_general_website
Understanding the Zero-Knowledge Landscape,https://paragraph.xyz/@cbventures/understanding-the-zero-knowledge-landscape,,,,article_general_website
A developer’s guide to the web3 security stack,https://paragraph.xyz/@cbventures/a-developers-guide-to-the-web3-security-stack,,,,article_general_website
Decentralizing social media: a guide to the web3 social stack,https://paragraph.xyz/@cbventures/decentralizing-social-media-a-guide-to-the-web3-social-stack,,,,article_general_website
A simple guide to the web3 developer stack,https://paragraph.xyz/@cbventures/a-simple-guide-to-the-web3-developer-stack,,,,article_general_website
Coinbase Ventures Q3 recap and market outlook,https://paragraph.xyz/@cbventures/coinbase-ventures-q3-recap-and-market-outlook,,,,article_general_website
Is the Bitcoin Lightning Network for real?,"https://paragraph.xyz/@cbventures/tldr-coinbase-ventures-deal-activity-reflected-the-overall-pace-of-the-venture-landscape,-down-34percent-qoq-activity-remained-up-68percent-yoy,-reflecting-the-steady-growth-of-our-venture-practice-over-the-past-year-among-the-key-trends-observed,-we-belie",,,,article_general_website
Coinbase Ventures Q2 recap and market outlook,https://paragraph.xyz/@cbventures/coinbase-ventures-q2-recap-and-market-outlook,,,,article_general_website
The crypto market downturn explained,https://paragraph.xyz/@cbventures/the-crypto-market-downturn-explained,,,,article_general_website
Coinbase Ventures Q1 recap and market outlook,https://paragraph.xyz/@cbventures/coinbase-ventures-q1-recap-and-market-outlook,,,,article_general_website
Crypto’s emergence as a geopolitical force,https://paragraph.xyz/@cbventures/cryptos-emergence-as-a-geopolitical-force,,,,article_general_website
Ventures’ Takeaways from ETH Denver,https://paragraph.xyz/@cbventures/ventures-takeaways-from-eth-denver,,,,article_general_website
Vampire attack! LooksRare vs. OpenSea,https://paragraph.xyz/@cbventures/vampire-attack-looksrare-vs-opensea,,,,article_general_website
Crypto’s 69 most interesting charts from 2021,https://paragraph.xyz/@cbventures/cryptos-69-most-interesting-charts-from-2021,,,,article_general_website
A simple guide to the Web3 stack,https://paragraph.xyz/@cbventures/a-simple-guide-to-the-web3-stack,,,,article_general_website
Reflecting on Coinbase Ventures’ record year in 2021,https://paragraph.xyz/@cbventures/reflecting-on-coinbase-ventures-record-year-in-2021,,,,article_general_website
DAOs: Social networks that can rewire the world,https://paragraph.xyz/@cbventures/daos-social-networks-that-can-rewire-the-world,,,,article_general_website
Scaling Ethereum & crypto for a billion users,https://paragraph.xyz/@cbventures/scaling-ethereum-and-crypto-for-a-billion-users,,,,article_general_website
Coinbase Ventures 2021-Q3 activity and takeaways,https://paragraph.xyz/@cbventures/coinbase-ventures-2021-q3-activity-and-takeaways,,,,article_general_website
The Coinbase Ventures Guide to NFTs,https://paragraph.xyz/@cbventures/the-coinbase-ventures-guide-to-nfts,,,,article_general_website
Loot Project: the first community owned NFT gaming platform,https://paragraph.xyz/@cbventures/loot-project-the-first-community-owned-nft-gaming-platform,,,,article_general_website
"Axie Infinity, Yield Guild Games & the play-to-earn economy","https://paragraph.xyz/@cbventures/axie-infinity,-yield-guild-games-and-the-play-to-earn-economy",,,,article_general_website
"Around the Block #15: CryptoPunks, the NFT boom, and EIP-1559","https://paragraph.xyz/@cbventures/around-the-block-15-cryptopunks,-the-nft-boom,-and-eip-1559",,,,article_general_website
Around the Block #12: NFT mania,https://paragraph.xyz/@cbventures/around-the-block-12-nft-mania,,,,article_general_website
Around the Block #13: On the value and risks of governance tokens,https://paragraph.xyz/@cbventures/around-the-block-13-on-the-value-and-risks-of-governance-tokens,,,,article_general_website
Around the Block #11: A snapshot of DeFi and two sides of the crypto regulatory spectrum,https://paragraph.xyz/@cbventures/around-the-block-11-a-snapshot-of-defi-and-two-sides-of-the-crypto-regulatory-spectrum,,,,article_general_website
Around the Block #10: “ETH killers” and new chains,https://paragraph.xyz/@cbventures/around-the-block-10-eth-killers-and-new-chains,,,,article_general_website
Around the Block #9: Dawn of the DeFi Protocol Wars,https://paragraph.xyz/@cbventures/around-the-block-9-dawn-of-the-defi-protocol-wars,,,,article_general_website
Around the Block #8: The promise and potential of synthetic assets,https://paragraph.xyz/@cbventures/around-the-block-8-the-promise-and-potential-of-synthetic-assets,,,,article_general_website
Around the Block #7: Understanding yield farming and the latest developments in DeFi,https://paragraph.xyz/@cbventures/around-the-block-7-understanding-yield-farming-and-the-latest-developments-in-defi,,,,article_general_website
"Around the Block #6: Bitcoin’s dominance alongside Coinbase customer behavior, the coming DEX revolution, and other recent crypto news","https://paragraph.xyz/@cbventures/around-the-block-6-bitcoins-dominance-alongside-coinbase-customer-behavior,-the-coming-dex-revolution,-and-other-recent-crypto-news",,,,article_general_website
"Around the Block #5: downstream impacts of the recent market crash on lending, stablecoins, and DeFi","https://paragraph.xyz/@cbventures/around-the-block-5-downstream-impacts-of-the-recent-market-crash-on-lending,-stablecoins,-and-defi",,,,article_general_website
Around the Block #4: on the recent market crash and Bitcoin’s value proposition,https://paragraph.xyz/@cbventures/around-the-block-4-on-the-recent-market-crash-and-bitcoins-value-proposition,,,,article_general_website
"Around the Block #3: analysis on the bZx attack, DeFi vulnerabilities, the state of debit cards in crypto, and other crypto news","https://paragraph.xyz/@cbventures/around-the-block-3-analysis-on-the-bzx-attack,-defi-vulnerabilities,-the-state-of-debit-cards-in-crypto,-and-other-crypto-news",,,,article_general_website
Around the Block #2: things you need to know about the Bitcoin halving and Ethereum’s competitors nearing launch,https://paragraph.xyz/@cbventures/around-the-block-2-things-you-need-to-know-about-the-bitcoin-halving-and-ethereums-competitors-nearing-launch,,,,article_general_website
"Based Espresso: ad-hoc shared sequencing for all L2s, from based rollups to validiums - HackMD",https://hackmd.io/@EspressoSystems/rJCMloO6p,,,,article_general_website
Crypto-Powered Information Games — Archetype,https://archetype.mirror.xyz/LNgRLem1I27s3Aj0kOChnwG-4bFBdywkJNFtJ7zcX8w,,,,mirror_xyz_article_1
Censorship on L1 and Inclusion List - HackMD,https://hackmd.io/@ttsao/ByO9D-Uaa,,,,article_general_website
What are the Differences between Tendermint and HotShot? - HackMD,https://hackmd.io/@EspressoSystems/hotshot-and-tendermint,https://twitter.com/EspressoSys/status/1766874882984264022,,,article_general_website
Announcing Reth Beta!,https://www.paradigm.xyz/2024/03/reth-beta,,,,article_general_website
Locking Liquidity & Incentives UniswapV4 Hook | by Brokkr Finance | Medium,https://brokkrfinance.medium.com/locking-liquidity-hook-for-univ4-builders-perspective-44e192eefe1f,,,,medium_article_3
"Dynamic Fees By Volume UniswapV4 Hook | by Brokkr Finance | Jan, 2024 | Medium",https://brokkrfinance.medium.com/dynamic-fees-by-volume-uniswapv4-hook-072d3dcfac2d,,,,medium_article_3
"Liquidity Management UniswapV4 Hook | by Brokkr Finance | Feb, 2024 | Medium",https://brokkrfinance.medium.com/liquidity-management-uniswapv4-hook-ba26321f1f99,,,,medium_article_3
Uniswap v4 | Medium,https://medium.com/@auralshin/harnessing-the-power-of-uniswap-v4-hooks-an-ocean-of-possibilities-for-developers-18b79ba0e67,,,,article_general_website
Uniswap V4: What you need to know | by Kyrian Alex | Coinmonks | Medium,https://medium.com/coinmonks/uniswap-v4-what-you-need-to-know-f6c9d54d59eb,,,,article_general_website
Uniswap V4 Hooks Guide (I): RBAC Hook | by Umbrella Research | Medium,https://medium.com/@umbrellaresearch/uniswap-v4-hooks-a-deep-dive-with-captain-hook-i-6be5d1677539,,,,article_general_website
Our Vision for Uniswap v4,https://blog.uniswap.org/uniswap-v4,,,,
How Ethereum can solve L2 liquidity fragmentation,https://paragraph.xyz/@blueyard/how-ethereum-can-solve-l2-liquidity-fragmentation,https://mteam.space/eth-sequencing-preconfs-resources/based_rollups.html,,,article_general_website
"Based Espresso: ad-hoc shared sequencing for all L2s, from based rollups to validiums - HackMD",https://hackmd.io/@EspressoSystems/BasedEspresso,https://mteam.space/eth-sequencing-preconfs-resources/based_rollups.html,,,article_general_website
Based Rollups can reward Proposers First Come First Serve - Layer 2 - Ethereum Research,https://ethresear.ch/t/based-rollups-can-reward-proposers-first-come-first-serve/18317,https://mteam.space/eth-sequencing-preconfs-resources/based_rollups.html,,,article_general_website
Transaction Submission on Based Rollups - Layer 2 - Ethereum Research,https://ethresear.ch/t/transaction-submission-on-based-rollups/18631,https://mteam.space/eth-sequencing-preconfs-resources/based_rollups.html,,,article_general_website
Based Rollup FAQ — Taiko Labs,https://taiko.mirror.xyz/7dfMydX1FqEx9_sOvhRt3V8hJksKSIWjzhCVu7FyMZU,https://mteam.space/eth-sequencing-preconfs-resources/based_rollups.html,,,mirror_xyz_article_1
"Based Contestable Rollup (BCR): A configurable, multi-proof roll… — Taiko Labs",https://taiko.mirror.xyz/Z4I5ZhreGkyfdaL5I9P0Rj0DNX4zaWFmcws-0CVMJ2A,https://mteam.space/eth-sequencing-preconfs-resources/based_rollups.html,,,mirror_xyz_article_1
Based Booster Rollup (BBR): A new major milestone in Taiko’s roa… — Taiko Labs,https://taiko.mirror.xyz/anPjF35Mrc_xzYgOTbUmfjr_MlhE3L8ZBZIxqmz9GZ8,https://mteam.space/eth-sequencing-preconfs-resources/based_rollups.html,,,mirror_xyz_article_1
L2 MEV wat — Taiko Labs,https://taiko.mirror.xyz/VjNjFws6OOVez5YCDMwjy4BUiDqZBHYDvcW4-JZGDkc,https://mteam.space/eth-sequencing-preconfs-resources/based_rollups.html,,,mirror_xyz_article_1
Unified Endgame Rollup Requirements - Layer 2 - Ethereum Research,https://ethresear.ch/t/unified-endgame-rollup-requirements/18733,https://mteam.space/eth-sequencing-preconfs-resources/based_rollups.html,,,article_general_website
Solana MEV: An Introduction,https://www.helius.dev/blog/solana-mev-an-introduction,,,,article_blog_post
,https://www.v4-by-example.org/,,,,
,https://docs.uniswapfoundation.org/,,,,
Aggregated Blockchains — Brendan Farmer,https://mirror.xyz/0xfa892B19c72c2D2C6B10dFce8Ff8E7a955b58A61/TXMyZhhRFa-bjr7YHwmJpKBwt2-_ysirbh_VpNy3qZY,https://mteam.space/eth-sequencing-preconfs-resources/based_rollups.html,,,article_general_website
"TEE coprocessors or ""Confidential Compute"" — tumilet",https://mirror.xyz/tumilet.eth/309o294dI38nETEUhF6Yjk8zH6smoa1rqaqv5jFbCjg,,,,article_general_website
Points: A Mechanism Design Guide — very early Ventures,https://mirror.xyz/veryearly.eth/n7i4f62CnvlPW7icpWkBwwAAlRjK213xgXuYNGGcM_I,,,,article_general_website
Mapping Web3 Social — very early Ventures,https://mirror.xyz/veryearly.eth/3aqUPww4ZRymFk1ubFE0R8ihq8eU843Cm0tVUMnPKmI,,,,article_general_website
On the utility of LST native tokens — very early Ventures,https://mirror.xyz/veryearly.eth/7XbydWKgBfZc2HHbRNHae5DRIokExrK-7FoN6V3P4jI,,,,article_general_website
Introducing very early Ventures — very early Ventures,https://mirror.xyz/veryearly.eth/D5U7GE7NpJcVr4G8MUcYNRaj47xFms2zbv04JXHyTsI,,,,article_general_website
Alien Stock Market Intelligence — Numerai’s True Contribution | by Richard Craib | Numerai | Medium,https://medium.com/numerai/alien-stock-market-intelligence-numerais-true-contribution-6bc7652bd6ac,,,,article_general_website
"Numerai Outperforms Market Neutral Hedge Funds by 26%, Raises Up To $150m | by Richard Craib | Numerai | Medium",https://medium.com/numerai/numerai-outperforms-market-neutral-hedge-funds-by-29-raises-up-to-150m-9df9a0ce642,,,,article_general_website
Numerai’s Super Massive Data Release | by Anson Chu | Numerai | Medium,https://medium.com/numerai/numerais-super-massive-data-release-d3ca4a7a5feb,,,,article_general_website
Building The Last Hedge Fund — Introducing Numerai Signals | by Richard Craib | Numerai | Medium,https://medium.com/numerai/building-the-last-hedge-fund-introducing-numerai-signals-12de26dfa69c,,,,article_general_website
Building the Numerai Network. Engineering the Reliability of Numerai… | by Noah Harasz | Numerai | Medium,https://medium.com/numerai/building-the-numerai-network-af733c29d56f,,,,article_general_website
A New Data Science Competition Where Being Different Pays | by Michael Phillips | Numerai | Medium,https://medium.com/numerai/a-new-data-science-competition-where-being-different-pays-251c2aecc40a,,,,article_general_website
Achieving Meta Model Supremacy At Numerai | by Richard Craib | Numerai | Medium,https://medium.com/numerai/achieving-meta-model-supremacy-at-numerai-9ca3abeef98a,,,,article_general_website
Super Intelligence for The Stock Market | by Richard Craib | Numerai | Medium,https://medium.com/numerai/invisible-super-intelligence-for-the-stock-market-3c64b57b244c,,,,article_general_website
Introducing Numerai Grandmasters. Today Numerai is introducing a prestige… | by chanes | Numerai | Medium,https://medium.com/numerai/introducing-numerai-grandmasters-d02ec45df312,,,,article_general_website
Analyzing EIP-7623: Increase Calldata Cost - Execution Layer Research - Ethereum Research,https://ethresear.ch/t/eip-7623-increase-calldata-cost/19002,,,,article_general_website
Uniswap V3 LP Tokens as Non-Expiring Put and Call Options | by Guillaume Lambert | Medium,https://lambert-guillaume.medium.com/uniswap-v3-lp-tokens-as-perpetual-put-and-call-options-5b66219db827,,,,
Designing a constant volatility AMM | Medium,https://lambert-guillaume.medium.com/designing-a-constant-volatility-amm-e167278b5d61,,,,
Gamma transforms: How to hedge squeeth using Uni V3 | by Guillaume Lambert | Medium,https://lambert-guillaume.medium.com/gamma-transforms-how-to-hedge-squeeth-using-uni-v3-da785cb8b378,,,,
How to deploy delta-neutral liquidity in Uniswap —  or why Euler Finance is a game changer for Liquidity Providers | Medium,https://lambert-guillaume.medium.com/how-to-deploy-delta-neutral-liquidity-in-uniswap-or-why-euler-finance-is-a-game-changer-for-lps-1d91efe1e8ac,,,,
On-chain Volatility and Uniswap v3 | Medium,https://lambert-guillaume.medium.com/on-chain-volatility-and-uniswap-v3-d031b98143d1,,,,
Pricing Uniswap v3 LP Positions: Towards a New Options Paradigm? | by Guillaume Lambert  | Medium,https://lambert-guillaume.medium.com/pricing-uniswap-v3-lp-positions-towards-a-new-options-paradigm-dce3e3b50125,,,,
Calculating the Expected Value of the Impermanent Loss in Uniswap | by Guillaume Lambert | Medium,https://lambert-guillaume.medium.com/an-analysis-of-the-expected-value-of-the-impermanent-loss-in-uniswap-bfbfebbefed2,,,,
"A Guide for Choosing Optimal Uniswap V3 LP Positions, Part 2 | by Guillaume Lambert | Medium",https://lambert-guillaume.medium.com/a-guide-for-choosing-optimal-uniswap-v3-lp-positions-part-2-4a94b0a12886,,,,
How to Create Perpetual Options in Uniswap v3 | Medium,https://lambert-guillaume.medium.com/how-to-create-a-perpetual-options-in-uniswap-v3-3c40007ccf1,,,,
"A Guide for Choosing Optimal Uniswap V3 LP Positions, Part 1 | by Guillaume Lambert  | Medium",https://lambert-guillaume.medium.com/a-guide-for-choosing-optimal-uniswap-v3-lp-positions-part-1-842b470d2261,,,,
Understanding the Value of Uniswap v3 Liquidity Positions | by Guillaume Lambert | Medium,https://lambert-guillaume.medium.com/understanding-the-value-of-uniswap-v3-liquidity-positions-cdaaee127fe7,,,,
Layer 2 Be or Layer Not 2 Be,https://blog.uniswap.org/layer-2-be-or-layer-not-2-be,https://twitter.com/Uniswap/status/1768650065373982779,,,
Inclusion List Breakout Room #2 - HackMD,https://hackmd.io/@ttsao/Bkg53AHAT,https://twitter.com/terencechain/status/1769752303601586375,,,article_general_website
EigenLayer for Developers,https://nader.substack.com/p/beyond-restaking-eigenlayer-for-developers,,,,article_general_website
Optimistic Bridges. A New Paradigm for Crosschain… | by Arjun Bhuptani | Connext | Medium,https://medium.com/connext/optimistic-bridges-fb800dc7b0e0,,,,article_general_website
"Introducing Fraud Proofs with Dymension RollApp Standards | by Dymension | Mar, 2024 | Medium",https://medium.com/@dymension/introducing-fraud-proofs-with-dymension-rollapp-standards-f68f7d323d7a,,2024-03-20,Dymension,article_general_website
"The RollApp Draft: Bringing RollApps to Mainnet | by Dymension | Mar, 2024 | Medium",https://medium.com/@dymension/the-rollapp-draft-bringing-rollapps-to-mainnet-2ee1fc6f9873,,,,article_general_website
Genesis Rolldrop: First Rolldrop Season | by Dymension | Medium,https://medium.com/@dymension/genesis-rolldrop-the-first-rolldrop-season-219c8b5ea16e,,,,article_general_website
Presenting Dymension. The Internet of RollApps is a network… | by Dymension | Medium,https://medium.com/@dymension/presenting-dymension-c2679116d074,,,,article_general_website
Froopyland is Live. We’re thrilled to announce the launch… | by Dymension | Medium,https://medium.com/@dymension/froopyland-is-live-8bf21e9d7046,,,,article_general_website
Froopyland Incentivized Testnet. Prepare to embark on an… | by Dymension | Medium,https://medium.com/@dymension/froopyland-incentivized-testnet-e407b5f6d4f5,,,,article_general_website
RollApp Economics and Governance. Introduction | by Dymension | Medium,https://medium.com/@dymension/rollapp-economics-and-governance-cbbebe048f38,,,,article_general_website
Dymension 35-C. The time has come to move the app-chain… | by Dymension | Medium,https://medium.com/@dymension/dymension-35-c-4dc8ac1c987c,,,,article_general_website
"Announcing ParaSwap V6 And The Dawn Of Decentralized Intents | by paraswap | Feb, 2024 | Medium",https://paraswap.medium.com/announcing-paraswap-v6-and-the-dawn-of-decentralized-intents-ad4eef0e9b3f,,,,medium_article_3
,https://cumberland.io/insights/research/the-market-potential-for-tokenized-money-funds,,,,article_general_website
,https://cumberland.io/insights/research/,,,,article_general_website
,https://cumberland.io/insights/research/dydx-first-mover-advantage,,,,article_general_website
,https://cumberland.io/insights/research/a-primer-in-shanghai-fork-eth-withdrawals,,,,article_general_website
,https://cumberland.io/insights/research/growth-potential-non-usd-stablecoins,,,,article_general_website
,https://cumberland.io/insights/research/polygon-onboarding-the-next-wave,,,,article_general_website
,https://cumberland.io/insights/research/the-ethereum-merge-derivative-market-opportunities-changes-to-supply-demand-dynamics,,,,article_general_website
,https://cumberland.io/insights/research/valuing-ethereum-into-the-merge,,,,article_general_website
,https://cumberland.io/insights/research/crypto-insights-weighing-the-ultimate-blockchain-endgame,,,,article_general_website
,https://blog.smlxl.io/defi-lending-concepts-part-1-lending-and-borrowing-f646d6a08dd7,https://twitter.com/jeffsecurity/status/1769308859976278287,,,
,https://blog.smlxl.io/defi-lending-concepts-part-2-liquidations-7f0f0ffec96c,https://twitter.com/jeffsecurity/status/1769308859976278287,,,
,https://blog.smlxl.io/defi-lending-concepts-part-3-rewards-2fc87e78e9c4,https://twitter.com/jeffsecurity/status/1769308859976278287,,,
